"tarih","id","score","tahmin_var","olay_varmi","match","toplam_olay_sayisi","tahmin_dogru_number","tahmin_yanlis_number"
"6/8/2017","3254","0.00950682","0","0",,"10",,
"6/8/2017","3255","0.0277924","0","0",,"10",,
"6/8/2017","3256","0.00917422","0","0",,"10",,
"6/8/2017","3257","0.0199007","0","0",,"10",,
"6/8/2017","3258","0.00933793","0","0",,"10",,
"6/8/2017","3259","0.0259971","0","0",,"10",,
"6/8/2017","3260","0.00598674","0","0",,"10",,
"6/8/2017","3261","0.0114627","0","0",,"10",,
"6/8/2017","3262","0.0290316","0","0",,"10",,
"6/8/2017","3264","0.00682337","0","0",,"10",,
"6/8/2017","3265","0.00851641","0","0",,"10",,
"6/8/2017","3266","0.000377123","0","0",,"10",,
"6/8/2017","3267","0.0155834","0","0",,"10",,
"6/8/2017","3268","0.0218346","0","0",,"10",,
"6/8/2017","3269","0.00461565","0","0",,"10",,
"6/8/2017","3270","0.00186402","0","0",,"10",,
"6/8/2017","3271","0.028746","0","0",,"10",,
"6/8/2017","3272","0.0183404","0","0",,"10",,
"6/8/2017","3273","0.0290777","0","0",,"10",,
"6/8/2017","3274","0.0163706","0","0",,"10",,
"6/8/2017","3275","0.018928","0","0",,"10",,
"6/8/2017","3276","0.00808087","0","0",,"10",,
"6/8/2017","3277","0.0254363","0","0",,"10",,
"6/8/2017","3278","0.00192313","0","0",,"10",,
"6/8/2017","3279","0.0259679","0","0",,"10",,
"6/8/2017","3280","0.0273544","0","0",,"10",,
"6/8/2017","3281","0.00560101","0","0",,"10",,
"6/8/2017","3282","0.00569819","0","0",,"10",,
"6/8/2017","3283","0.00877852","0","0",,"10",,
"6/8/2017","3284","0.0116601","0","0",,"10",,
"6/8/2017","3285","0.00384103","0","0",,"10",,
"6/8/2017","3286","0.0154925","0","0",,"10",,
"6/8/2017","3287","0.0200009","0","0",,"10",,
"6/8/2017","3288","0.0092255","0","0",,"10",,
"6/8/2017","3289","0.0116635","0","0",,"10",,
"6/8/2017","3290","0.0138117","0","0",,"10",,
"6/8/2017","3291","0.0245814","0","0",,"10",,
"6/8/2017","3292","0.0284676","0","0",,"10",,
"6/8/2017","3293","0.0126107","0","0",,"10",,
"6/8/2017","3294","0.0170071","0","0",,"10",,
"6/8/2017","3295","0.0175261","0","0",,"10",,
"6/8/2017","3296","0.0189709","0","0",,"10",,
"6/8/2017","3297","0.00893607","0","0",,"10",,
"6/8/2017","3298","0.0256433","0","0",,"10",,
"6/8/2017","3299","0.00850085","0","0",,"10",,
"6/8/2017","3300","0.00206226","0","0",,"10",,
"6/8/2017","3301","0.000974134","0","0",,"10",,
"6/8/2017","3302","0.0197688","0","0",,"10",,
"6/8/2017","3303","0.0262206","0","0",,"10",,
"6/8/2017","3304","0.028738","0","0",,"10",,
"6/8/2017","3305","0.0247733","0","0",,"10",,
"6/8/2017","3306","0.0321745","0","0",,"10",,
"6/8/2017","3307","0.0219447","0","0",,"10",,
"6/8/2017","3308","0.00998399","0","0",,"10",,
"6/8/2017","3309","0.00234023","0","0",,"10",,
"6/8/2017","3310","0.0234933","0","0",,"10",,
"6/8/2017","3311","0.00977289","0","0",,"10",,
"6/8/2017","3312","0.0131632","0","0",,"10",,
"6/8/2017","3313","0.00757878","0","0",,"10",,
"6/8/2017","3314","0.0135534","0","0",,"10",,
"6/8/2017","3315","0.0323294","0","0",,"10",,
"6/8/2017","3316","0.00235861","0","0",,"10",,
"6/8/2017","3317","0.0111113","0","0",,"10",,
"6/8/2017","3318","0.00794783","0","0",,"10",,
"6/8/2017","3319","0.000833698","0","0",,"10",,
"6/8/2017","3320","0.0252617","0","0",,"10",,
"6/8/2017","3321","0.00456396","0","0",,"10",,
"6/8/2017","3322","0.0246094","0","0",,"10",,
"6/8/2017","3323","0.000871562","0","0",,"10",,
"6/8/2017","3324","0.0303496","0","0",,"10",,
"6/8/2017","3325","0.0123899","0","0",,"10",,
"6/8/2017","3326","0.00616737","0","0",,"10",,
"6/8/2017","3327","0.0250386","0","0",,"10",,
"6/8/2017","3328","0.0243923","0","0",,"10",,
"6/8/2017","3329","0.0194775","0","0",,"10",,
"6/8/2017","3330","0.0086695","0","0",,"10",,
"6/8/2017","3331","0.0264225","0","0",,"10",,
"6/8/2017","3332","0.021058","0","0",,"10",,
"6/8/2017","3333","0.0215122","0","0",,"10",,
"6/8/2017","3334","0.0234608","0","0",,"10",,
"6/8/2017","3335","0.0275741","0","0",,"10",,
"6/8/2017","3336","0.0303656","0","0",,"10",,
"6/8/2017","3337","0.0332098","0","0",,"10",,
"6/8/2017","3338","0.0296141","0","0",,"10",,
"6/8/2017","3339","0.0177251","0","0",,"10",,
"6/8/2017","3340","0.0159289","0","0",,"10",,
"6/8/2017","3341","0.00623382","0","0",,"10",,
"6/8/2017","3342","0.0147085","0","0",,"10",,
"6/8/2017","3343","0.00601568","0","0",,"10",,
"6/8/2017","3344","0.0282481","0","0",,"10",,
"6/8/2017","3345","0.0195324","0","0",,"10",,
"6/8/2017","3347","0.0321162","0","0",,"10",,
"6/8/2017","3348","0.0184048","0","0",,"10",,
"6/8/2017","3349","0.0044187","0","0",,"10",,
"6/8/2017","3350","0.00343083","0","0",,"10",,
"6/8/2017","3351","0.0264629","0","0",,"10",,
"6/8/2017","3355","0.00860626","0","0",,"10",,
"6/8/2017","3356","0.0169978","0","0",,"10",,
"6/8/2017","3357","0.013488","0","0",,"10",,
"6/8/2017","3358","0.00992829","0","0",,"10",,
"6/8/2017","3359","0.0310841","0","0",,"10",,
"6/8/2017","3360","0.0135546","0","0",,"10",,
"6/8/2017","3361","0.00167064","0","0",,"10",,
"6/8/2017","3362","0.0246529","0","0",,"10",,
"6/8/2017","3363","0.0159084","0","0",,"10",,
"6/8/2017","3364","0.024729","0","0",,"10",,
"6/8/2017","3365","0.0112332","0","0",,"10",,
"6/8/2017","3366","0.0243788","0","0",,"10",,
"6/8/2017","3367","0.0157813","0","0",,"10",,
"6/8/2017","3368","0.00440867","0","0",,"10",,
"6/8/2017","3369","0.00168284","0","0",,"10",,
"6/8/2017","3370","0.0178017","0","0",,"10",,
"6/8/2017","3371","0.010882","0","0",,"10",,
"6/8/2017","3372","0.0197125","0","0",,"10",,
"6/8/2017","3373","0.00865768","0","0",,"10",,
"6/8/2017","3374","0.0163377","0","0",,"10",,
"6/8/2017","3376","0.02983","0","0",,"10",,
"6/8/2017","3377","0.0155525","0","0",,"10",,
"6/8/2017","3379","0.0329936","0","0",,"10",,
"6/8/2017","3380","0.0301028","0","0",,"10",,
"6/8/2017","3381","0.0282012","0","0",,"10",,
"6/8/2017","3382","0.010769","0","0",,"10",,
"6/8/2017","3383","0.00145882","0","0",,"10",,
"6/8/2017","3384","0.024117","0","0",,"10",,
"6/8/2017","3385","0.00739838","0","0",,"10",,
"6/8/2017","3386","0.01695","0","0",,"10",,
"6/8/2017","3387","0.021236","0","0",,"10",,
"6/8/2017","3388","0.0232123213","0","0",,"10",,
"6/8/2017","3389","0.0171557","0","0",,"10",,
"6/8/2017","3390","0.0132448","0","0",,"10",,
"6/8/2017","3391","0.0280097","0","0",,"10",,
"6/8/2017","3399","0.0330666","0","0",,"10",,
"6/8/2017","3400","0.00757014","0","0",,"10",,
"6/8/2017","3401","0.026845","0","0",,"10",,
"6/8/2017","3402","0.0335812","0","0",,"10",,
"6/8/2017","3403","0.0240551","0","0",,"10",,
"6/8/2017","3404","0.00790159","0","0",,"10",,
"6/8/2017","3405","0.0250024","0","0",,"10",,
"6/8/2017","3406","0.00476369","0","0",,"10",,
"6/8/2017","3407","0.0246145","0","0",,"10",,
"6/8/2017","3408","0.0226847","0","0",,"10",,
"6/8/2017","3409","0.0176202","0","0",,"10",,
"6/8/2017","3410","0.00184055","0","0",,"10",,
"6/8/2017","3412","0.014781","0","0",,"10",,
"6/8/2017","3414","0.0170323","0","0",,"10",,
"6/8/2017","3415","0.00486039","0","0",,"10",,
"6/8/2017","3416","0.0120608","0","0",,"10",,
"6/8/2017","3417","0.0173767","0","0",,"10",,
"6/8/2017","3418","0.0119035","0","0",,"10",,
"6/8/2017","3420","0.00140056","0","0",,"10",,
"6/8/2017","3421","0.0133537","0","0",,"10",,
"6/8/2017","3422","0.0161446","0","0",,"10",,
"6/8/2017","3423","0.0133413","0","0",,"10",,
"6/8/2017","3424","0.0224872","0","0",,"10",,
"6/8/2017","3425","0.014535","0","0",,"10",,
"6/8/2017","3426","0.000710212","0","0",,"10",,
"6/8/2017","3427","0.0153344","0","0",,"10",,
"6/8/2017","3428","0.00440032","0","0",,"10",,
"6/8/2017","3430","0.00426607","0","0",,"10",,
"6/8/2017","3431","0.00768212","0","0",,"10",,
"6/8/2017","3432","0.00157175","0","0",,"10",,
"6/8/2017","3433","0.0224716","0","0",,"10",,
"6/8/2017","3435","0.00937605","0","0",,"10",,
"6/8/2017","3436","0.00837159","0","0",,"10",,
"6/8/2017","3437","0.0131781","0","0",,"10",,
"6/8/2017","3438","0.00333873","0","0",,"10",,
"6/8/2017","3439","0.0207883","0","0",,"10",,
"6/8/2017","3440","0.0181063","0","0",,"10",,
"6/8/2017","3441","0.0043658","0","0",,"10",,
"6/8/2017","3442","0.0338473","0","0",,"10",,
"6/8/2017","3443","0.0144371","0","0",,"10",,
"6/8/2017","3444","0.0260954","0","0",,"10",,
"6/8/2017","3445","0.0143735","0","0",,"10",,
"6/8/2017","3446","0.00839939","0","0",,"10",,
"6/8/2017","3447","0.0089253","0","0",,"10",,
"6/8/2017","3448","0.0272369","0","0",,"10",,
"6/8/2017","3449","0.0231074","0","0",,"10",,
"6/8/2017","3450","0.0070643","0","0",,"10",,
"6/8/2017","3451","0.0121606","0","0",,"10",,
"6/8/2017","3452","0.0143921","0","0",,"10",,
"6/8/2017","3453","0.0109383","0","0",,"10",,
"6/8/2017","3454","0.0162527","0","0",,"10",,
"6/8/2017","3455","0.00108316","0","0",,"10",,
"6/8/2017","3456","0.0230564","0","0",,"10",,
"6/8/2017","3458","0.0188398","0","0",,"10",,
"6/8/2017","3459","0.0210957","0","0",,"10",,
"6/8/2017","3460","0.0187488","0","0",,"10",,
"6/8/2017","3461","0.00707482","0","0",,"10",,
"6/8/2017","3462","0.0125727","0","0",,"10",,
"6/8/2017","3463","0.0237327","0","0",,"10",,
"6/8/2017","3464","0.0171838","0","0",,"10",,
"6/8/2017","3465","0.0130061","0","0",,"10",,
"6/8/2017","3466","0.00791165","0","0",,"10",,
"6/8/2017","3467","0.0112306","0","0",,"10",,
"6/8/2017","3468","0.00303241","0","0",,"10",,
"6/8/2017","3469","0.0240295","0","0",,"10",,
"6/8/2017","3470","0.00622319","0","0",,"10",,
"6/8/2017","3471","0.0201573","0","0",,"10",,
"6/8/2017","3472","0.0274658","0","0",,"10",,
"6/8/2017","3473","0.0311994","0","0",,"10",,
"6/8/2017","3474","0.0179234","0","0",,"10",,
"6/8/2017","3475","0.0199126","0","0",,"10",,
"6/8/2017","3476","0.0284059","0","0",,"10",,
"6/8/2017","3477","0.034469","0","0",,"10",,
"6/8/2017","3478","0.0108534","0","0",,"10",,
"6/8/2017","3479","0.0106522","0","0",,"10",,
"6/8/2017","3480","0.00566475","0","0",,"10",,
"6/8/2017","3481","0.0013","0","0",,"10",,
"6/8/2017","3482","0.0246892","0","0",,"10",,
"6/8/2017","3483","0.0133638","0","0",,"10",,
"6/8/2017","3484","0.00649123","0","0",,"10",,
"6/8/2017","3485","0.0234192","0","0",,"10",,
"6/8/2017","3486","0.0133093","0","0",,"10",,
"6/8/2017","3487","0.0321326","0","0",,"10",,
"6/8/2017","3488","0.027277","0","0",,"10",,
"6/8/2017","3489","0.0143688","0","0",,"10",,
"6/8/2017","3490","0.00900759","0","0",,"10",,
"6/8/2017","3491","0.0205693","0","0",,"10",,
"6/8/2017","3492","0.00428738","0","0",,"10",,
"6/8/2017","3493","0.0209198","0","0",,"10",,
"6/8/2017","3494","0.0245759","0","0",,"10",,
"6/8/2017","3495","0.032619","0","0",,"10",,
"6/8/2017","3496","0.0284778","0","0",,"10",,
"6/8/2017","3497","0.0282983","0","0",,"10",,
"6/8/2017","3498","0.0141503","0","0",,"10",,
"6/8/2017","3499","0.0197122","0","0",,"10",,
"6/8/2017","3500","0.028195","0","0",,"10",,
"6/8/2017","3501","0.00763069","0","0",,"10",,
"6/8/2017","3502","0.0347794","0","0",,"10",,
"6/8/2017","3503","0.0177118","0","0",,"10",,
"6/8/2017","3504","0.00517819","0","0",,"10",,
"6/8/2017","3505","0.0326686","0","0",,"10",,
"6/8/2017","3506","0.019003","0","0",,"10",,
"6/8/2017","3507","0.00165472","0","0",,"10",,
"6/8/2017","3508","0.0244192","0","0",,"10",,
"6/8/2017","3509","0.0257486","0","0",,"10",,
"6/8/2017","3510","0.0290879","0","0",,"10",,
"6/8/2017","3511","0.0245495","0","0",,"10",,
"6/8/2017","3512","0.015141","0","0",,"10",,
"7/8/2017","3796","0.00864199","0","0",,"10",,
"7/8/2017","3797","0.0178373","0","0",,"10",,
"7/8/2017","3798","0.0208419","0","0",,"10",,
"7/8/2017","3799","0.00884825","0","0",,"10",,
"7/8/2017","3800","0.00701389","0","0",,"10",,
"7/8/2017","3801","0.0323381","0","0",,"10",,
"7/8/2017","3802","0.0194803","0","0",,"10",,
"7/8/2017","3803","0.0104786","0","0",,"10",,
"7/8/2017","3804","0.0113939","0","0",,"10",,
"7/8/2017","3805","0.00209458","0","0",,"10",,
"7/8/2017","3806","0.0291235","0","0",,"10",,
"7/8/2017","3807","0.0333578","0","0",,"10",,
"7/8/2017","3808","0.0141058","0","0",,"10",,
"7/8/2017","3809","0.0156684","0","0",,"10",,
"7/8/2017","3810","0.00192818","0","0",,"10",,
"7/8/2017","3811","0.0328702","0","0",,"10",,
"7/8/2017","3812","0.0120759","0","0",,"10",,
"7/8/2017","3813","0.0137813","0","0",,"10",,
"7/8/2017","3814","0.00356323","0","0",,"10",,
"7/8/2017","3815","0.0237727","0","0",,"10",,
"7/8/2017","3816","0.0361281","0","0",,"10",,
"7/8/2017","3817","0.0102362","0","0",,"10",,
"7/8/2017","3818","0.0117732","0","0",,"10",,
"7/8/2017","3819","0.023311","0","0",,"10",,
"7/8/2017","3820","0.0300155","0","0",,"10",,
"7/8/2017","3821","0.00605824","0","0",,"10",,
"7/8/2017","3822","0.0190654","0","0",,"10",,
"7/8/2017","3823","0.0381644","0","0",,"10",,
"7/8/2017","3824","0.0111061","0","0",,"10",,
"7/8/2017","3825","0.00215664","0","0",,"10",,
"7/8/2017","3826","0.0291405","0","0",,"10",,
"7/8/2017","3827","0.0139454","0","0",,"10",,
"7/8/2017","3828","0.0213752","0","0",,"10",,
"7/8/2017","3829","0.0282549","0","0",,"10",,
"7/8/2017","3830","0.00329203","0","0",,"10",,
"7/8/2017","3831","0.00417742","0","0",,"10",,
"7/8/2017","3832","0.0291737","0","0",,"10",,
"7/8/2017","3833","0.0296796","0","0",,"10",,
"7/8/2017","3834","0.0176803","0","0",,"10",,
"7/8/2017","3835","0.00451018","0","0",,"10",,
"7/8/2017","3836","0.0171563","0","0",,"10",,
"7/8/2017","3837","0.0232248","0","0",,"10",,
"7/8/2017","3838","0.033528","0","0",,"10",,
"7/8/2017","3839","0.0031663","0","0",,"10",,
"7/8/2017","3840","0.00170032","0","0",,"10",,
"7/8/2017","3841","0.0319511","0","0",,"10",,
"7/8/2017","3842","0.00676264","0","0",,"10",,
"7/8/2017","3843","0.0375013","0","0",,"10",,
"7/8/2017","3847","0.0186434","0","0",,"10",,
"7/8/2017","3848","0.00297144","0","0",,"10",,
"7/8/2017","3849","0.0115734","0","0",,"10",,
"7/8/2017","3850","0.0179956","0","0",,"10",,
"7/8/2017","3851","0.00808462","0","0",,"10",,
"7/8/2017","3852","0.0291548","0","0",,"10",,
"7/8/2017","3853","0.00524818","0","0",,"10",,
"7/8/2017","3854","0.0285866","0","0",,"10",,
"7/8/2017","3855","0.00473811","0","0",,"10",,
"7/8/2017","3856","0.00993528","0","0",,"10",,
"7/8/2017","3857","0.00323199","0","0",,"10",,
"7/8/2017","3858","0.00771408","0","0",,"10",,
"7/8/2017","3859","0.0367171","0","0",,"10",,
"7/8/2017","3860","0.0229176","0","0",,"10",,
"7/8/2017","3861","0.027358","0","0",,"10",,
"7/8/2017","3862","0.00798587","0","0",,"10",,
"7/8/2017","3863","0.0309506","0","0",,"10",,
"7/8/2017","3864","0.0258309","0","0",,"10",,
"7/8/2017","3865","0.00522246","0","0",,"10",,
"7/8/2017","3866","0.00634598","0","0",,"10",,
"7/8/2017","3867","0.0228803","0","0",,"10",,
"7/8/2017","3868","0.0047966","0","0",,"10",,
"7/8/2017","3869","0.00786688","0","0",,"10",,
"7/8/2017","3870","0.00892854","0","0",,"10",,
"7/8/2017","3872","0.0355777","0","0",,"10",,
"7/8/2017","3873","0.0169057","0","0",,"10",,
"7/8/2017","3874","0.0264789","0","0",,"10",,
"7/8/2017","3875","0.031734","0","0",,"10",,
"7/8/2017","3876","0.0219361","0","0",,"10",,
"7/8/2017","3877","0.00685551","0","0",,"10",,
"7/8/2017","3878","0.00756493","0","0",,"10",,
"7/8/2017","3879","0.0289095","0","0",,"10",,
"7/8/2017","3880","0.0316696","0","0",,"10",,
"7/8/2017","3881","0.00667463","0","0",,"10",,
"7/8/2017","3882","0.0117383","0","0",,"10",,
"7/8/2017","3883","0.0214544","0","0",,"10",,
"7/8/2017","3884","0.0161461","0","0",,"10",,
"7/8/2017","3885","0.037996","0","0",,"10",,
"7/8/2017","3886","0.00864036","0","0",,"10",,
"7/8/2017","3887","0.00693643","0","0",,"10",,
"7/8/2017","3888","0.019292","0","0",,"10",,
"7/8/2017","3889","0.0165283","0","0",,"10",,
"7/8/2017","3890","0.035415","0","0",,"10",,
"7/8/2017","3891","0.0280655","0","0",,"10",,
"7/8/2017","3892","0.0258744","0","0",,"10",,
"7/8/2017","3893","0.0258081","0","0",,"10",,
"7/8/2017","3894","0.0309532","0","0",,"10",,
"7/8/2017","3895","0.0156329","0","0",,"10",,
"7/8/2017","3896","0.0320559","0","0",,"10",,
"7/8/2017","3897","0.0300722","0","0",,"10",,
"7/8/2017","3898","0.0372303","0","0",,"10",,
"7/8/2017","3899","0.0375339","0","0",,"10",,
"7/8/2017","3900","0.0355268","0","0",,"10",,
"7/8/2017","3901","0.031003","0","0",,"10",,
"7/8/2017","3902","0.00439323","0","0",,"10",,
"7/8/2017","3903","0.010295","0","0",,"10",,
"7/8/2017","3904","0.0329577","0","0",,"10",,
"7/8/2017","3905","0.0132148","0","0",,"10",,
"7/8/2017","3906","0.0275289","0","0",,"10",,
"7/8/2017","3907","0.0323955","0","0",,"10",,
"7/8/2017","3908","0.0335033","0","0",,"10",,
"7/8/2017","3909","0.0166683","0","0",,"10",,
"7/8/2017","3910","0.0201121","0","0",,"10",,
"7/8/2017","3911","0.0249146","0","0",,"10",,
"7/8/2017","3912","0.0326993","0","0",,"10",,
"7/8/2017","3913","0.0098618","0","0",,"10",,
"7/8/2017","3914","0.034734","0","0",,"10",,
"7/8/2017","3915","0.000854632","0","0",,"10",,
"7/8/2017","3916","0.00852161","0","0",,"10",,
"7/8/2017","3917","0.0141789","0","0",,"10",,
"7/8/2017","3918","0.00161526","0","0",,"10",,
"7/8/2017","3919","0.0230587","0","0",,"10",,
"7/8/2017","3920","0.0232123213","0","0",,"10",,
"7/8/2017","3921","0.0362393","0","0",,"10",,
"7/8/2017","3922","0.0160311","0","0",,"10",,
"7/8/2017","3923","0.0196049","0","0",,"10",,
"7/8/2017","3924","0.0329299","0","0",,"10",,
"7/8/2017","3925","0.0105394","0","0",,"10",,
"7/8/2017","3927","0.0235422","0","0",,"10",,
"7/8/2017","3928","0.00794855","0","0",,"10",,
"7/8/2017","3929","0.010915","0","0",,"10",,
"7/8/2017","3930","0.0104973","0","0",,"10",,
"7/8/2017","3931","0.00230183","0","0",,"10",,
"7/8/2017","3932","0.0369192","0","0",,"10",,
"7/8/2017","3933","0.0127911","0","0",,"10",,
"7/8/2017","3934","0.00137993","0","0",,"10",,
"7/8/2017","3935","0.0248628","0","0",,"10",,
"7/8/2017","3936","0.0084373","0","0",,"10",,
"7/8/2017","3937","0.0333379","0","0",,"10",,
"7/8/2017","3938","0.00924795","0","0",,"10",,
"7/8/2017","3939","0.00422173","0","0",,"10",,
"7/8/2017","3940","0.0275824","0","0",,"10",,
"7/8/2017","3941","0.0346597","0","0",,"10",,
"7/8/2017","3942","0.00577849","0","0",,"10",,
"7/8/2017","3943","0.00235181","0","0",,"10",,
"7/8/2017","3944","0.032506","0","0",,"10",,
"7/8/2017","3945","0.0265392","0","0",,"10",,
"7/8/2017","3946","0.013665","0","0",,"10",,
"7/8/2017","3947","0.0369667","0","0",,"10",,
"7/8/2017","3948","0.00508327","0","0",,"10",,
"7/8/2017","3949","0.000478132","0","0",,"10",,
"7/8/2017","3950","0.0298164","0","0",,"10",,
"7/8/2017","3951","0.0246205","0","0",,"10",,
"7/8/2017","3952","0.03209","0","0",,"10",,
"7/8/2017","3953","0.00167017","0","0",,"10",,
"7/8/2017","3954","0.0295198","0","0",,"10",,
"7/8/2017","3955","0.0285369","0","0",,"10",,
"7/8/2017","3956","0.0389664","0","0",,"10",,
"7/8/2017","3957","0.000109285","0","0",,"10",,
"7/8/2017","3958","0.0326932","0","0",,"10",,
"7/8/2017","3959","0.0235096","0","0",,"10",,
"7/8/2017","3960","0.00960383","0","0",,"10",,
"7/8/2017","3962","0.0393408","0","0",,"10",,
"7/8/2017","3963","0.0342418","0","0",,"10",,
"7/8/2017","3964","0.0321763","0","0",,"10",,
"7/8/2017","3965","0.017483","0","0",,"10",,
"7/8/2017","3966","0.0312647","0","0",,"10",,
"7/8/2017","3970","0.0187452","0","0",,"10",,
"7/8/2017","3971","0.00247955","0","0",,"10",,
"7/8/2017","3972","0.0223849","0","0",,"10",,
"7/8/2017","3973","0.00481472","0","0",,"10",,
"7/8/2017","3974","0.00166361","0","0",,"10",,
"7/8/2017","3975","0.0334896","0","0",,"10",,
"7/8/2017","3976","0.0165464","0","0",,"10",,
"7/8/2017","3977","0.0344339","0","0",,"10",,
"7/8/2017","3978","0.00794728","0","0",,"10",,
"7/8/2017","3979","0.0261491","0","0",,"10",,
"7/8/2017","3980","0.00457856","0","0",,"10",,
"7/8/2017","3981","0.0369164","0","0",,"10",,
"7/8/2017","3982","0.0270273","0","0",,"10",,
"7/8/2017","3983","0.00789505","0","0",,"10",,
"7/8/2017","3984","0.0354236","0","0",,"10",,
"7/8/2017","3985","0.00743896","0","0",,"10",,
"7/8/2017","3986","0.0359772","0","0",,"10",,
"7/8/2017","3988","0.0384456","0","0",,"10",,
"7/8/2017","3989","0.0250482","0","0",,"10",,
"7/8/2017","3990","0.00335773","0","0",,"10",,
"7/8/2017","3991","0.0131929","0","0",,"10",,
"7/8/2017","3992","0.0169675","0","0",,"10",,
"7/8/2017","3993","0.0166359","0","0",,"10",,
"7/8/2017","3994","0.0378792","0","0",,"10",,
"7/8/2017","3995","0.0304425","0","0",,"10",,
"7/8/2017","3997","0.0346945","0","0",,"10",,
"7/8/2017","3998","0.00532402","0","0",,"10",,
"7/8/2017","3999","0.00199813","0","0",,"10",,
"7/8/2017","4000","0.0216226","0","0",,"10",,
"7/8/2017","4001","0.0315753","0","0",,"10",,
"7/8/2017","4003","0.0132173","0","0",,"10",,
"7/8/2017","4004","0.00349185","0","0",,"10",,
"7/8/2017","4005","0.0273676","0","0",,"10",,
"7/8/2017","4006","0.012012","0","0",,"10",,
"7/8/2017","4007","0.0236561","0","0",,"10",,
"7/8/2017","4011","0.0233599","0","0",,"10",,
"7/8/2017","4013","0.0214945","0","0",,"10",,
"7/8/2017","4014","0.00398813","0","0",,"10",,
"7/8/2017","4015","0.0352975","0","0",,"10",,
"7/8/2017","4016","0.02172","0","0",,"10",,
"7/8/2017","4017","0.0314829","0","0",,"10",,
"7/8/2017","4018","0.0258499","0","0",,"10",,
"7/8/2017","4019","0.0245235","0","0",,"10",,
"7/8/2017","4020","0.0182466","0","0",,"10",,
"7/8/2017","4023","0.0231961","0","0",,"10",,
"7/8/2017","4024","0.0224172","0","0",,"10",,
"7/8/2017","4025","0.0237863","0","0",,"10",,
"7/8/2017","4026","0.03737","0","0",,"10",,
"7/8/2017","4027","0.0368464","0","0",,"10",,
"7/8/2017","4028","0.0281595","0","0",,"10",,
"7/8/2017","4029","0.038922","0","0",,"10",,
"7/8/2017","4030","0.0263847","0","0",,"10",,
"7/8/2017","4031","0.00738207","0","0",,"10",,
"7/8/2017","4032","0.00180923","0","0",,"10",,
"7/8/2017","4033","0.0348136","0","0",,"10",,
"7/8/2017","4034","0.0397108","0","0",,"10",,
"7/8/2017","4035","0.0184166","0","0",,"10",,
"7/8/2017","4036","0.0162999","0","0",,"10",,
"7/8/2017","4037","0.0316813","0","0",,"10",,
"7/8/2017","4038","0.0259737","0","0",,"10",,
"7/8/2017","4039","0.0245372","0","0",,"10",,
"7/8/2017","4040","0.0344609","0","0",,"10",,
"7/8/2017","4041","0.012659","0","0",,"10",,
"7/8/2017","4042","0.00783065","0","0",,"10",,
"7/8/2017","4043","0.0220032","0","0",,"10",,
"7/8/2017","4044","0.0055332","0","0",,"10",,
"7/8/2017","4045","0.0109819","0","0",,"10",,
"7/8/2017","4046","0.0363037","0","0",,"10",,
"7/8/2017","4047","0.0240858","0","0",,"10",,
"7/8/2017","4048","0.0375627","0","0",,"10",,
"7/8/2017","4050","0.0144955","0","0",,"10",,
"7/8/2017","4051","0.000246578","0","0",,"10",,
"7/8/2017","4052","0.036405","0","0",,"10",,
"7/8/2017","4053","0.00934188","0","0",,"10",,
"7/8/2017","4054","0.0339055","0","0",,"10",,
"7/8/2017","4055","0.0131692","0","0",,"10",,
"7/8/2017","4056","0.00983105","0","0",,"10",,
"7/8/2017","4057","0.0353466","0","0",,"10",,
"7/8/2017","4058","0.0350179","0","0",,"10",,
"7/8/2017","4059","0.0119641","0","0",,"10",,
"7/8/2017","4060","0.00669461","0","0",,"10",,
"7/8/2017","4061","0.0388799","0","0",,"10",,
"7/8/2017","4062","0.0113854","0","0",,"10",,
"7/8/2017","4063","0.012312","0","0",,"10",,
"7/8/2017","4064","0.00881777","0","0",,"10",,
"7/8/2017","4065","0.00268115","0","0",,"10",,
"7/8/2017","4066","0.0348318","0","0",,"10",,
"7/8/2017","4067","0.0346791","0","0",,"10",,
"7/8/2017","4068","0.0343186","0","0",,"10",,
"7/8/2017","4069","0.0150201","0","0",,"10",,
"7/8/2017","4070","0.0275326","0","0",,"10",,
"7/8/2017","4072","0.0102101","0","0",,"10",,
"7/8/2017","4073","0.0144375","0","0",,"10",,
"7/8/2017","4074","0.0153098","0","0",,"10",,
"7/8/2017","4075","0.00389442","0","0",,"10",,
"7/8/2017","4076","0.0227725","0","0",,"10",,
"7/8/2017","4077","0.00335362","0","0",,"10",,
"7/8/2017","4078","0.00334409","0","0",,"10",,
"7/8/2017","4079","0.0227117","0","0",,"10",,
"7/8/2017","4080","0.00538228","0","0",,"10",,
"7/8/2017","4081","0.0292963","0","0",,"10",,
"7/8/2017","4082","0.0149038","0","0",,"10",,
"7/8/2017","4083","0.0342163","0","0",,"10",,
"7/8/2017","4084","0.00363486","0","0",,"10",,
"7/8/2017","4085","0.00575334","0","0",,"10",,
"7/8/2017","4086","0.0119645","0","0",,"10",,
"7/8/2017","4087","0.00122151","0","0",,"10",,
"7/8/2017","4088","0.00176888","0","0",,"10",,
"7/8/2017","4089","0.0272665","0","0",,"10",,
"7/8/2017","4091","0.0349341","0","0",,"10",,
"7/8/2017","4092","0.020617","0","0",,"10",,
"7/8/2017","4093","0.0136313","0","0",,"10",,
"7/8/2017","4094","0.0390233","0","0",,"10",,
